playerID,nameFirst,nameLast,bats
malavjo01,Jose,Malave,R
malaych01,Charlie,Malay,B
malayjo01,Joe,Malay,L
maldoca01,Candy,Maldonado,R
maldoca02,Carlos,Maldonado,R
maldoca03,Carlos,Maldonado,R
maldoma01,Martin,Maldonado,R
malerji01,Jim,Maler,R
malinto01,Tony,Malinosky,R
maliscy01,Cy,Malis,R
malkmbo01,Bobby,Malkmus,R
mallebr01,Brian,Mallette,R
malleje01,Jerry,Mallett,R
mallema01,Mal,Mallette,L
malliro01,Rob,Mallicoat,L
malloal01,Alex,Malloy,R
mallobe01,Ben,Mallonee,L
mallobo01,Bob,Malloy,R
mallobo02,Bob,Malloy,R
mallohe01,Herm,Malloy,R
malloji01,Jim,Mallory,R
malloju01,Jule,Mallonee,L
mallole01,Les,Mallon,R
malloma01,Marty,Malloy,L
mallosh01,Sheldon,Mallory,L
malmbha01,Harry,Malmberg,R
malonbi01,Billy,Maloney,L
malonch01,Charlie,Maloney,R
malonch02,Chuck,Malone,R
maloned01,Eddie,Malone,R
malonfe01,Fergy,Malone,R
malonji01,Jim,Maloney,L
malonjo01,Robert,Maloney,
malonle01,Lew,Malone,R
malonma01,Martin,Malone,
malonma02,Matt,Maloney,L
malonpa01,Pat,Maloney,R
malonpa02,Pat,Malone,L
malonse01,Sean,Maloney,R
maloypa01,Paul,Maloy,R
maltzgo01,Gordon,Maltzberger,R
malzofr01,Frank,Malzone,R
mamaual01,Al,Mamaux,R
manaese01,Sean,Manaea,R
mancitr01,Trey,Mancini,R
mancufr01,Frank,Mancuso,R
mancugu01,Gus,Mancuso,R
mandaca01,Carl,Manda,R
mandeha01,Hal,Manders,R
manesse01,Seth,Maness,R
mangaji01,Jim,Mangan,R
mangima01,Matt,Mangini,L
manguan01,Angel,Mangual,R
manguge01,George,Mangus,L
mangule01,Leo,Mangum,R
mangupe01,Pepe,Mangual,R
maniocl01,Clyde,Manion,R
mankoph01,Phil,Mankowski,L
manleef99,Effa,Manley,
manloch01,Charlie,Manlove,R
mannbr01,Brandon,Mann,L
mannfr01,Fred,Mann,L
mannga01,Garth,Mann,R
mannich01,Charlie,Manning,L
mannida01,David,Manning,R
mannier01,Ernie,Manning,L
mannija01,Jack,Manning,R
manniji01,Jim,Manning,B
manniji02,Jim,Manning,R
manniri01,Rick,Manning,L
manniru01,Rube,Manning,R
manniti01,Tim,Manning,R
mannji01,Jim,Mann,R
mannjo01,Johnny,Mann,R
mannke01,Kelly,Mann,R
mannle01,Les,Mann,R
mannodo01,Don,Manno,R
manonju01,Julio,Manon,L
manonra01,Ramon,Manon,R
manrifr01,Fred,Manrique,R
mansejo01,John,Mansell,L
mansemi01,Mike,Mansell,L
manseto01,Tom,Mansell,L
manshje01,Jeff,Manship,R
mansklo01,Lou,Manske,L
mantema01,Matt,Mantei,R
mantife01,Felix,Mantilla,R
mantijo01,Joe,Mantiply,R
mantlmi01,Mickey,Mantle,B
mantoje01,Jeff,Manto,R
manueba01,Barry,Manuel,R
manuech01,Charlie,Manuel,L
manueje01,Jerry,Manuel,B
manuemo01,Moxie,Manuel,R
manuero01,Robert,Manuel,R
manusfr01,Frank,Manush,R
manushe01,Heinie,Manush,L
manvidi01,Dick,Manville,R
manwaki01,Kirt,Manwaring,R
manzajo01,Josias,Manzanillo,R
manzara01,Ravelo,Manzanillo,L
manzeto01,Tommy,Manzella,R
mapelro01,Rolla,Mapel,L
mapescl01,Cliff,Mapes,L
mapledi01,Dillon,Maples,R
mapleho01,Howard,Maple,L
mappege01,George,Mappes,
marakpa01,Paul,Marak,R
marange01,Georges,Maranda,R
maranra01,Rabbit,Maranville,R
marbefi01,Firpo,Marberry,R
marbewa01,Walt,Marbet,R
marchph01,Phil,Marchildon,R
marchra01,Rafael,Marchan,B
marcujo01,Johnny,Marcum,L
marcush01,Shaun,Marcum,R
marenle01,Leo,Marentette,R
margeni01,Nick,Margevicius,L
margojo01,Joe,Margoneri,L
margoma01,Manuel,Margot,R
maricju01,Juan,Marichal,R
marimsu01,Sugar Ray,Marimon,R
marinjh01,Jhan,Marinez,R
marioda01,Dan,Marion,R
marioma01,Marty,Marion,R
mariomi01,Michael,Mariot,R
mariore01,Red,Marion,R
marisja01,Jake,Marisnick,R
marisro01,Roger,Maris,L
marjami01,Mike,Marjama,R
markani01,Nick,Markakis,L
markedu01,Duke,Markell,R
markepa01,Parker,Markel,R
marklcl01,Cliff,Markle,R
marklge01,Gene,Markland,R
marksju01,Justin,Marks,L
marksma01,Matt,Marksberry,L
marlodi01,Dick,Marlowe,R
marmoca01,Carlos,Marmol,R
marmojo01,Jose,Marmolejos,L
marniha01,Hal,Marnie,R
marolfr01,Fred,Marolewski,R
maronlo01,Lou,Marone,R
maronni01,Nick,Maronde,B
marotmi01,Mike,Maroth,L
marqubo01,Bob,Marquis,L
marqubr01,Brailyn,Marquez,L
marquge01,German,Marquez,R
marqugo01,Gonzalo,Marquez,L
marquis01,Isidro,Marquez,R
marquja01,Jason,Marquis,L
marquje01,Jeff,Marquez,R
marquji01,Jim,Marquis,R
marqulu01,Luis,Marquez,R
marquol01,Ollie,Marquardt,R
marquro01,Roger,Marquis,L
marquru01,Rube,Marquard,B
marrech01,Chris,Marrero,R
marreco01,Connie,Marrero,R
marrede01,Deven,Marrero,R
marreel01,Eli,Marrero,R
marreor01,Oreste,Marrero,L
marriwi01,William,Marriott,L
marrle01,Lefty,Marr,L
marrobu01,Buck,Marrow,R
marsaar01,Armando,Marsans,R
marsed01,Ed,Mars,
marshbi01,Bill,Marshall,R
marshbr01,Brett,Marshall,R
marshch01,Chip,Marshall,R
marshcu01,Cuddles,Marshall,R
marshda01,Dave,Marshall,L
marshdo01,Doc,Marshall,R
marshdo02,Doc,Marshall,R
marshev01,Evan,Marshall,R
marshfr01,Fred,Marsh,R
marshja01,Jay,Marshall,L
marshji01,Jim,Marshall,L
marshjo01,Joe,Marshall,R
marshke01,Keith,Marshall,R
marshma01,Max,Marshall,L
marshmi01,Mike,Marshall,R
marshmi02,Mike,Marshall,R
marshru01,Rube,Marshall,R
marshse01,Sean,Marshall,L
marshto01,Tom,Marsh,R
marshwi01,Willard,Marshall,L
marsolo01,Lou,Marson,R
marsosa01,Sam,Marsonek,R
marteal01,Alfredo,Marte,R
martean01,Andy,Marte,R
marteda01,Damaso,Marte,L
martedo01,Doc,Martell,R
martefr01,Francis,Martes,R
marteje01,Jefry,Marte,R
marteke01,Ketel,Marte,B
marteke02,Kelvin,Marte,R
martelu01,Luis,Marte,R
martest01,Starling,Marte,R
martevi01,Victor,Marte,R
martial01,Al,Martin,
martial02,Freddie,Martinez,R
martial03,Al,Martin,L
martian01,Anastacio,Martinez,R
martiba01,Babe,Martin,R
martiba02,Barney,Martin,R
martibi01,Billy,Martin,R
martibi02,Billy,Martin,R
martibr01,Brett,Martin,L
martibu01,Buck,Martinez,R
martica01,Carmelo,Martinez,R
martica02,Carlos,Martinez,R
martica03,Carlos,Martinez,R
martica04,Carlos,Martinez,R
martich01,Chito,Martinez,L
martich02,Chris,Martin,R
martico01,Cody,Martin,R
martico02,Corbin,Martin,R
marticr01,Cristhian,Martinez,R
martida01,Dave,Martinez,L
martida02,David,Martinez,R
martide01,Dennis,Martinez,R
martido01,Doc,Martin,R
martido02,Domingo,Martinez,R
martied01,Edgar,Martinez,R
martiet01,Ethan,Martin,R
martife01,Felix,Martinez,B
martife02,Fernando,Martinez,L
martifr01,Frank,Martin,
martifr02,Fred,Martin,R
martige01,Gene,Martin,L
martigr01,Greg,Martinez,B
martihe01,Hersh,Martin,B
martihe02,Hector,Martinez,R
martija01,Jack,Martin,R
martija02,Javier,Martinez,R
martija03,Jason,Martin,L
martijc01,J. C.,Martin,L
martijd01,J. D.,Martin,R
martijd02,J. D.,Martinez,R
martije01,Jerry,Martin,R
martijo01,Joe,Martin,L
martijo02,John,Martina,R
martijo03,Joe,Martin,R
martijo04,Jose,Martinez,R
martijo05,John,Martin,B
martijo06,Jose,Martinez,R
martijo07,Joe,Martinez,L
martijo08,Jose,Martinez,R
martiky01,Kyle,Martin,R
martile01,Leonys,Martin,L
martilu01,Luis,Martinez,L
martilu02,Luis,Martinez,R
martima01,Marty,Martinez,B
martima02,Manny,Martinez,R
martimi01,Mike,Martin,L
martimi02,Michael,Martinez,B
martimo01,Morrie,Martin,L
martini01,Nick,Martinez,L
martini02,Nick,Martini,L
martino01,Norberto,Martin,R
martios01,Osvaldo,Martinez,R
martipa01,Pat,Martin,L
martipa02,Paul,Martin,R
martipa03,Pablo,Martinez,B
martipe01,Pepper,Martin,R
martipe02,Pedro,Martinez,R
martipe03,Pedro,Martinez,L
martiph01,Phonney,Martin,
martira01,Ray,Martin,R
martira02,Ramon,Martinez,L
martira03,Ramon,Martinez,R
martira04,Rafael,Martin,R
martire01,Renie,Martin,R
martiri01,Richie,Martin,R
martiro01,Rogelio,Martinez,R
martiru01,Russell,Martin,R
martisa01,Sandy,Martinez,L
martish01,Shairon,Martis,R
martisi01,Silvio,Martinez,R
martisp01,Speed,Martin,R
martist01,Stu,Martin,L
martite01,Ted,Martinez,R
martiti01,Tippy,Martinez,L
martiti02,Tino,Martinez,L
martito01,Tony,Martinez,R
martito02,Tom,Martin,L
martivi01,Victor,Martinez,B
martiwe01,Wedo,Martini,R
martiwi01,Willie,Martinez,R
martybo01,Bob,Martyn,L
martyjo01,Joe,Marty,R
martzga01,Gary,Martz,R
martzra01,Randy,Martz,L
marveja01,James,Marvel,R
marzajo01,John,Marzano,R
masaoon01,Onan,Masaoka,R
mashocl01,Clyde,Mashore,R
mashoda01,Damon,Mashore,R
masiph01,Phil,Masi,R
maskrha01,Harry,Maskrey,
maskrle01,Leech,Maskrey,R
masonch01,Charlie,Mason,R
masonde01,Del,Mason,R
masondo01,Don,Mason,L
masoner01,Ernie,Mason,
masonha01,Hank,Mason,R
masonji01,Jim,Mason,L
masonmi01,Mike,Mason,L
masonro01,Roger,Mason,R
massago01,Gordon,Massa,L
massebi01,Bill,Massey,R
massemi01,Mike,Massey,B
masseni01,Nick,Masset,R
massero01,Red,Massey,L
masteda01,Dan,Masteller,L
masteju01,Justin,Masterson,R
mastepa01,Paul,Masterson,L
mastewa01,Walt,Masters,R
mastewa02,Walt,Masterson,R
mastnto01,Tom,Mastny,R
mastrda01,Darin,Mastroianni,R
matafr01,Frank,Mata,R
matarle01,Len,Matarazzo,R
matavi01,Victor,Mata,R
matchto01,Tommy,Matchick,L
mateohe01,Henry,Mateo,B
mateojo01,Jorge,Mateo,R
mateoju01,Julio,Mateo,R
mateoju02,Juan,Mateo,R
mateoma01,Marcos,Mateo,R
mateoru01,Ruben,Mateo,R
mathebo01,Bobby,Mathews,R
mathech01,Christy,Mathewson,R
matheed01,Eddie,Mathews,L
mathegr01,Greg,Mathews,R
mathehe01,Henry,Mathewson,R
mathejo01,Joe,Mathes,B
mathejo02,Joe,Mather,R
mathemi01,Mike,Matheny,R
mathene01,Nelson,Mathews,R
mathete01,Terry,Mathews,L
mathetj01,T. J.,Mathews,R
mathica01,Carl,Mathias,B
mathido01,Doug,Mathis,R
mathije01,Jeff,Mathis,R
mathiji01,Jimmy,Mathison,
mathima01,Mark,Mathias,R
mathiro01,Ron,Mathis,R
mathisc01,Scott,Mathieson,R
mathiwy01,Wyatt,Mathisen,R
matiajo01,John,Matias,L
matlajo01,Jon,Matlack,L
matonph01,Phil,Maton,R
matosfr01,Francisco,Matos,R
matosju01,Julius,Matos,R
matoslu01,Luis,Matos,R
matosos01,Osiris,Matos,R
matospa01,Pascual,Matos,R
matrada01,Dave,Matranga,R
matsuda01,Daisuke,Matsuzaka,R
matsuhi01,Hideki,Matsui,L
matsuka01,Kazuo,Matsui,B
matteal01,Al,Mattern,L
mattecv01,C. V.,Matteson,
matteed01,Eddie,Matteson,R
mattetr01,Troy,Mattes,R
matthbo01,Charles,Matthews,
matthda01,Dale,Matthewson,R
matthga01,Gary,Matthews,R
matthga02,Gary,Matthews,B
matthjo01,Joe,Matthews,B
matthmi01,Mike,Matthews,L
matthry01,Ryan,Mattheus,R
matthst01,Steve,Matthias,
matthwi01,William,Matthews,
matthwi02,Wid,Matthews,L
mattibo01,Bobby,Mattick,R
mattido01,Don,Mattingly,L
mattiea01,Earl,Mattingly,R
mattike01,Kevin,Mattison,L
mattimi01,Mike,Mattimore,L
mattira01,Ralph,Mattis,L
mattiwa01,Wally,Mattick,R
mattocl01,Cloy,Mattox,L
mattoji01,Jim,Mattox,L
matulri01,Rick,Matula,R
matusbr01,Brian,Matusz,L
matusle01,Len,Matuszek,L
matuzha01,Harry,Matuzak,R
matzety01,Tyler,Matzek,L
matzst01,Steven,Matz,R
mauchge01,Gene,Mauch,R
mauckha01,Hal,Mauck,R
mauerjo01,Joe,Mauer,L
maulal01,Al,Maul,R
mauldma01,Mark,Mauldin,R
maunedi01,Dick,Mauney,R
mauner01,Ernie,Maun,R
maupiha01,Harry,Maupin,
maurebr01,Brandon,Maurer,R
maureda01,Dave,Maurer,R
maurero01,Rob,Maurer,L
maurira01,Ralph,Mauriello,R
mauroca01,Carmen,Mauro,L
mauseti01,Tim,Mauser,R
mavisbo01,Bob,Mavis,L
maxcybr01,Brian,Maxcy,R
maxiela01,Larry,Maxie,R
maxvida01,Dal,Maxvill,R
maxwebe01,Bert,Maxwell,B
maxwebr01,Bruce,Maxwell,L
maxwech01,Charlie,Maxwell,L
maxweja01,Jason,Maxwell,R
maxweju01,Justin,Maxwell,R
mayayu01,Yunesky,Maya,R
maybejo01,John,Mayberry,L
maybejo02,John,Mayberry,R
maybica01,Cameron,Maybin,R
maybu01,Buckshot,May,R
mayca01,Carlos,May,L
mayda01,Dave,May,L
mayda02,Darrell,May,L
mayde01,Derrick,May,L
maydu01,Dustin,May,R
mayele01,Lee,Maye,L
mayered01,Ed,Mayer,
mayered02,Ed,Mayer,L
mayerer01,Erskine,Mayer,R
mayermi01,Mike,Mayers,R
mayersa01,Sam,Mayer,R
mayerwa01,Wally,Mayer,R
mayespa01,Paddy,Mayes,L
mayfija01,Jack,Mayfield,R
mayja01,Jakie,May,R
mayja02,Jacob,May,B
mayje01,Jerry,May,R
mayle01,Lee,May,R
maylu01,Lucas,May,R
maymi01,Milt,May,L
maynabu01,Buster,Maynard,R
maynach01,Chick,Maynard,L
maynebr01,Brent,Mayne,L
mayoed01,Eddie,Mayo,L
mayoja01,Jackie,Mayo,L
maypi01,Pinky,May,R
mayru01,Rudy,May,L
maysal01,Al,Mays,R
maysc01,Scott,May,R
maysca01,Carl,Mays,L
maysema01,Matt,Maysey,R
maysjo01,Joe,Mays,B
maysoed01,Edwin,Maysonet,R
mayswi01,Willie,Mays,R
maytr01,Trevor,May,R
mayzati01,Tim,Mayza,L
mazalu01,Luis,Maza,R
mazarno01,Nomar,Mazara,L
mazerbi01,Bill,Mazeroski,R
mazzach01,Chris,Mazza,R
mazzavi01,Vin,Mazzaro,R
mazzeme01,Mel,Mazzera,L
mazzile01,Lee,Mazzilli,B
mazzoco01,Cory,Mazzoni,R
mcadaja01,Jack,McAdams,R
mcafebi01,Bill,McAfee,R
mcaleja01,Jack,McAleese,R
mcaleji01,Jimmy,McAleer,R
mcallbi01,Bill,McAllester,R
mcallsp01,Sport,McAllister,B
mcallza01,Zach,McAllister,R
mcanaer01,Ernie,McAnally,R
mcanaji01,Jim,McAnany,R
mcandja01,Jamie,McAndrew,R
mcandji01,Jim,McAndrew,R
mcanupa01,Paul,McAnulty,L
mcartdi01,Dixie,McArthur,R
mcatebu01,Bub,McAtee,
mcauldi01,Dick,McAuliffe,L
mcaulge01,Gene,McAuliffe,R
mcaulik01,Ike,McAuley,B
mcavoge01,George,McAvoy,L
mcavoto01,Tom,McAvoy,L
mcavowi01,Wickey,McAvoy,R
mcbeaal01,Al,McBean,R
mcbeepr01,Pryor,McBee,R
mcbetma01,Marcus,McBeth,R
mcbrial01,Algie,McBride,L
mcbriba01,Bake,McBride,L
mcbridi01,Dick,McBride,
mcbrige01,George,McBride,R
mcbrijo01,,McBride,
mcbrike01,Ken,McBride,R
mcbrima01,Macay,McBride,L
mcbrima02,Matt,McBride,R
mcbripe01,Pete,McBride,R
mcbrito01,Tom,McBride,R
mcbrory01,Ryan,McBroom,R
mccabbi01,Bill,McCabe,B
mccabdi01,Dick,McCabe,R
mccabjo01,Joe,McCabe,R
mccabra01,Ralph,McCabe,R
mccabsw01,Swat,McCabe,L
mccabti01,Tim,McCabe,R
mccaf01,Bill,McCaffery,
mccafha01,Harry,McCaffery,R
mccafsp01,Sparrow,McCaffrey,
mccahbi01,Bill,McCahan,R
mccalbr01,Brian,McCall,L
mccaldu01,Dutch,McCall,L
mccalja99,Jack,McCallister,
mccalla01,Larry,McCall,L
mccalwi01,Windy,McCall,L
mccamra01,Randy,McCament,R
mccanbr01,Brian,McCann,L
mccanem01,Emmet,McCann,R
mccange01,Gene,McCann,
mccanja01,Jack,McCandless,L
mccanja02,James,McCann,R
mccaral01,Alex,McCarthy,R
mccarar01,Arch,McCarthy,
mccarbi01,Bill,McCarthy,
mccarbi02,William,McCarthy,R
mccarbi03,Bill,McCarren,R
mccarbr01,Brandon,McCarthy,R
mccarda01,Dave,McCarty,R
mccarfr01,Frank,McCarton,
mccargr01,Greg,McCarthy,L
mccarja01,Jack,McCarthy,L
mccarje01,Jerry,McCarthy,L
mccarjo01,John,McCarty,
mccarjo02,Joe,McCarthy,R
mccarjo03,Johnny,McCarthy,L
mccarjo04,Joe,McCarthy,L
mccarjo99,Joe,McCarthy,R
mccarke01,Kevin,McCarthy,R
mccarle01,Lew,McCarty,R
mccarro01,Roger,McCardell,R
mccarti01,Tim,McCarver,L
mccarto01,Tommy,McCarthy,R
mccarto02,Tom,McCarthy,
mccarto03,Tom,McCarthy,R
mccaski01,Kirk,McCaskill,R
mccatst01,Steve,McCatty,R
mccaual01,Al,McCauley,L
mccaubi01,Bill,McCauley,
mccauji01,Jim,McCauley,L
mccaupa01,Pat,McCauley,
mccheha01,Harry,McChesney,R
mcclajo01,Joe,McClain,R
mcclape01,Pete,McClanahan,R
mcclare01,Reggie,McClain,R
mcclasc01,Scott,McClain,R
mcclash01,Shane,McClanahan,L
mcclebi01,Bill,McClellan,B
mccleha01,Hervey,McClellan,R
mccleje01,Jeff,McCleskey,L
mccleky01,Kyle,McClellan,R
mcclell01,Lloyd,McClendon,R
mcclemi01,Mike,McClendon,R
mcclepa01,Paul,McClellan,R
mccleza01,Zach,McClellan,R
mcclobi01,Bill,McCloskey,
mccloji01,Jim,McCloskey,L
mcclojo01,John,McCloskey,
mcclojo99,John,McCloskey,
mcclubo01,Bob,McClure,R
mccluha01,Hal,McClure,R
mccluha02,Harry,McCluskey,L
mcclula01,Larry,McClure,R
mccluse01,Seth,McClung,L
mccolal01,Alex,McColl,B
mcconam01,Amby,McConnell,L
mcconge01,George,McConnell,R
mcconra01,Ralph,McConnaughey,R
mcconsa01,Sam,McConnell,L
mcconsa02,Sam,McConnell,L
mccoobi01,Billy,McCool,R
mccorba01,Barry,McCormick,R
mccorbi01,Bill,McCorry,L
mccordo01,Don,McCormack,R
mccorfr01,Frank,McCormick,R
mccorha01,Harry,McCormick,R
mccorje01,Jerry,McCormick,
mccorji01,Jim,McCormick,R
mccorji02,Jim,McCormick,R
mccormi01,Mike,McCormack,R
mccormi02,Mike,McCormick,R
mccormi03,Mike,McCormick,L
mccormo01,Moose,McCormick,L
mccosba01,Barney,McCosky,L
mccovwi01,Willie,McCovey,L
mccoyar01,Art,McCoy,
mccoybe01,Benny,McCoy,L
mccoymi01,Mike,McCoy,R
mccoypa01,Pat,McCoy,L
mccrale01,Les,McCrabb,R
mccraqu01,Quinton,McCracken,B
mccraro01,Rodney,McCray,R
mccrato01,Tommy,McCraw,L
mccread01,Adam,McCreery,L
mccreed01,Ed,McCreery,R
mccrefr01,Frank,McCrea,R
mccreto01,Tom,McCreery,B
mccrewa01,Judge,McCredie,L
mccrobo01,Bob,McCrory,R
mccuefr01,Frank,McCue,B
mcculch01,Charlie,McCullough,
mcculcl01,Clyde,McCullough,R
mcculla01,Lance,McCullers,B
mcculla02,Lance,McCullers,L
mcculpa01,Paul,McCullough,R
mcculph01,Phil,McCullough,R
mccurha01,Harry,McCurdy,L
mccurje01,Jeff,McCurry,R
mccutan01,Andrew,McCutchen,R
mccutda01,Daniel,McCutchen,R
mcdanli01,Lindy,McDaniel,R
mcdante01,Terry,McDaniel,B
mcdanvo01,Von,McDaniel,R
mcdavra01,Ray,McDavid,L
mcderjo01,James,McDermott,
mcdermi01,Michael,McDermott,
mcdermi02,Mike,McDermott,
mcdermi03,Mickey,McDermott,L
mcderre01,Red,McDermott,R
mcdersa01,Sandy,McDermott,
mcderte01,Terry,McDermott,R
mcdevda01,Danny,McDevitt,L
mcdilal01,Allen,McDill,L
mcdonbe01,Ben,McDonald,R
mcdonda01,Dave,McDonald,L
mcdonda02,Darnell,McDonald,R
mcdondo01,Donzell,McDonald,B
mcdoned01,Ed,McDonough,R
mcdoned02,Ed,McDonald,R
mcdonha01,Hank,McDonald,R
mcdonja01,Jack,McDonald,
mcdonja02,Jason,McDonald,B
mcdonja03,James,McDonald,L
mcdonji01,Jim,McDonald,R
mcdonji02,Malcolm,MacDonald,R
mcdonji03,Jim,McDonnell,L
mcdonji04,Jim,McDonald,R
mcdonjo01,John,McDonald,R
mcdonjo02,Joe,McDonald,R
mcdonjo03,John,McDonald,R
mcdonke01,Keith,McDonald,R
mcdonte01,Tex,McDonald,L
mcdoo01,,McDoolan,
mcdoude01,Dewey,McDougal,
mcdougi01,Gil,McDougald,R
mcdouma01,Marshall,McDougall,R
mcdousa01,Sandy,McDougal,R
mcdowja01,Jack,McDowell,R
mcdowod01,Oddibe,McDowell,L
mcdowro01,Roger,McDowell,R
mcdowsa01,Sam,McDowell,L
mcelrch01,Chuck,McElroy,L
mcelrji01,Jim,McElroy,
mcelvpr01,Pryor,McElveen,R
mcelwle01,Lee,McElwee,R
mcelyfr01,Frank,McElyea,R
mcenawi01,Will,McEnaney,L
mcevolo01,Lou,McEvoy,R
mcewijo01,Joe,McEwing,R
mcfadba01,Barney,McFadden,R
mcfadgu01,Guy,McFadden,
mcfadle01,Leon,McFadden,R
mcfaral01,Alex,McFarlan,
mcfarch01,Chris,McFarland,
mcfarch02,Chappie,McFarland,
mcfarda01,Dan,McFarlan,R
mcfared01,Ed,McFarland,R
mcfarhe01,Herm,McFarland,L
mcfarho01,Howie,McFarland,R
mcfarmo01,Monte,McFarland,R
mcfaror01,Orlando,McFarlane,R
mcfartj01,T. J.,McFarland,L
mcfetja01,Jack,McFetridge,
mcgafan01,Andy,McGaffigan,R
mcgafpa01,Patsy,McGaffigan,R
mcgahed01,Eddie,McGah,R
mcgahme99,Mel,McGaha,R
mcganam01,Ambrose,McGann,
mcganda01,Dan,McGann,B
mcgarch01,Chippy,McGarr,R
mcgarda01,Dan,McGarvey,R
mcgarji01,Jim,McGarr,R
mcgeaja01,Jack,McGeachey,R
mcgeami01,Mike,McGeary,R
mcgeebi01,Bill,McGee,R
mcgeeco01,Connie,McGeehan,
mcgeeda01,Dan,McGeehan,R
mcgeeda02,Dan,McGee,R
mcgeefr01,Frank,McGee,R
mcgeeja01,Jake,McGee,L
mcgeepa01,Pat,McGee,
mcgeewi01,Willie,McGee,B
mcgehca01,Casey,McGehee,R
mcgehke01,Kevin,McGehee,R
mcgehpa01,Pat,McGehee,L
mcghebi01,Bill,McGhee,L
mcgheed01,Ed,McGhee,R
mcgilbi01,Bill,McGill,R
mcgilbi02,Bill,McGilvray,L
mcgiljo01,John,McGillen,L
mcgilra01,Randy,McGilberry,B
mcgilwi01,Willie,McGill,
mcginda01,Dan,McGinn,L
mcginfr01,Frank,McGinn,
mcgingu01,Gus,McGinnis,
mcginji01,Jim,McGinley,R
mcginjo01,Joe,McGinnity,R
mcginju01,Jumbo,McGinnis,
mcginru01,Russ,McGinnis,R
mcginti01,Tim,McGinley,
mcglike01,Kevin,McGlinchy,R
mcgloji01,Jim,McGlothlin,R
mcglojo01,John,McGlone,R
mcgloly01,Lynn,McGlothen,L
mcglopa01,Pat,McGlothin,L
mcglyst01,Stoney,McGlynn,R
mcgousc01,Scott,McGough,R
mcgovar01,Art,McGovern,R
mcgowbe01,Beauty,McGowan,L
mcgowbi99,Bill,McGowan,
mcgowdu01,Dustin,McGowan,R
mcgowke01,Kevin,McGowan,R
mcgowky01,Kyle,McGowin,R
mcgowmi01,Mickey,McGowan,L
mcgrabo01,Bob,McGraw,R
mcgraho01,Howard,McGraner,L
mcgrajo01,John,McGraw,L
mcgrajo02,John,McGraw,R
mcgraky01,Kyle,McGrath,L
mcgrato01,Tom,McGraw,L
mcgratu01,Tug,McGraw,R
mcgresc01,Scott,McGregor,B
mcgresl01,Slim,McGrew,R
mcgrifr01,Fred,McGriff,L
mcgrima01,Mark,McGrillis,
mcgrite01,Terry,McGriff,R
mcgucjo01,Joe,McGuckin,
mcgui01,Thomas,Maguire,
mcguibi01,Bill,McGuire,R
mcguich01,Chris,McGuiness,L
mcguide01,Deacon,McGuire,R
mcguide02,Deck,McGuire,R
mcguiji01,Jim,McGuire,
mcguijo01,John,McGuinness,
mcguimi01,Mickey,McGuire,R
mcguire01,Reese,McGuire,L
mcguiry01,Ryan,McGuire,L
mcguito01,Tom,McGuire,R
mcgunbi01,Bill,McGunnigle,R
mcgwima01,Mark,McGwire,R
mchalbo01,Bob,McHale,
mchalji01,Jim,McHale,R
mchaljo01,John,McHale,L
mchalma01,Marty,McHale,R
mchenau01,Austin,McHenry,R
mchenva01,Vance,McHenry,R
mchugco01,Collin,McHugh,R
mcilrva01,Vance,McIlree,R
mcilvir01,Irish,McIlveen,L
mcilwst01,Stover,McIlwain,R
mcinnst01,Stuffy,McInnis,R
mcintfr01,Frank,McIntyre,
mcintha01,Harry,McIntire,R
mcintjo01,Joe,McIntosh,B
mcintma01,Matty,McIntyre,L
mcintti01,Tim,McIntosh,R
mcivoot01,Otto,McIvor,B
mcjamdo01,Doc,McJames,
mckaiar01,Archie,McKain,B
mckaiha01,Hal,McKain,L
mckaybr01,Brendan,McKay,L
mckayco01,Cody,McKay,L
mckayda01,Dave,McKay,B
mckayda02,David,McKay,R
mckayre01,Reeve,McKay,
mckeaed01,Ed,McKean,R
mckecbi01,Bill,McKechnie,B
mckeefr01,Frank,McKee,
mckeeji01,Jim,McKeever,R
mckeeji02,Jim,McKee,R
mckeere01,Red,McKee,L
mckeero01,Roger,McKee,L
mckeewa01,Walt,McKeel,R
mckeiti01,Tim,McKeithan,R
mckeljo01,John,McKelvey,R
mckelru01,Russ,McKelvy,R
mckened01,Ed,McKenna,
mckenfr01,Frank,McKenna,
mckenki01,Kit,McKenna,
mckenli01,Limb,McKenry,R
mckenmi01,Michael,McKenry,R
mckenpa01,Patrick,McKenna,
mckentr01,Triston,McKenzie,R
mckeoda01,Dave,McKeough,R
mckeoja99,Jack,McKeon,R
mckeojo01,Joel,McKeon,L
mckeola01,Larry,McKeon,
mckinal01,Alex,McKinnon,R
mckinbi01,Billy,McKinney,L
mckinbo01,Bob,McKinney,R
mckinri01,Rich,McKinney,R
mckinza01,Zach,McKinstry,L
mckiran01,Andrew,McKirahan,R
mcknide99,Denny,McKnight,
mcknije01,Jeff,McKnight,B
mckniji01,Jim,McKnight,R
mcknito01,Tony,McKnight,R
mclaide01,Denny,McLain,R
mclaned01,Ed,McLane,R
mclarar01,Art,McLarney,B
mclarjo99,John,McLaren,R
mclarpo01,Polly,McLarry,L
mclauba01,Barney,McLaughlin,R
mclaubo01,Bo,McLaughlin,R
mclauby01,Byron,McLaughlin,R
mclaufr01,Frank,McLaughlin,R
mclauja01,William,McLaughlin,
mclauji01,Jim,McLaughlin,L
